Event,Date,Weight Class,Fighter 1,Fighter 2,Winner,Method,Round,Time,Event URL,Fight URL,method,Is_Title_Fight,Is_Main_Event,Fighter1_Elo_Start,Fighter2_Elo_Start,Fighter1_Elo_End,Fighter2_Elo_End
UFC 207: Nunes vs. Rousey,2016-12-30,Middleweight,Antonio Carlos Junior,Marvin Vettori,Antonio Carlos Junior,U-DEC,3,5:00,http://ufcstats.com/event-details/4b2390cfaceb91d8,http://ufcstats.com/fight-details/78736e322574e500,DEC,False,False,1021.5001639604952,1018.8873792378415,1041.3862343068563,999.0013088914803
UFC 207: Nunes vs. Rousey,2016-12-30,Welterweight,Alex Garcia,Mike Pyle,Alex Garcia,KO/TKOPunch,1,3:34,http://ufcstats.com/event-details/4b2390cfaceb91d8,http://ufcstats.com/fight-details/31acf87e89a4a401,KO,False,False,1022.4309231803705,1043.3931841394628,1044.819612012398,1021.0044953074355
UFC 207: Nunes vs. Rousey,2016-12-30,Welterweight,Niko Price,Brandon Thatch,Niko Price,SUBArm Triangle,1,4:30,http://ufcstats.com/event-details/4b2390cfaceb91d8,http://ufcstats.com/fight-details/d8c7497043e7e5bd,SUB,False,False,1000.0,982.2752714470741,1019.4573736477815,962.8178977992926
UFC 207: Nunes vs. Rousey,2016-12-30,Welterweight,Alex Oliveira,Tim Means,Draw,CNC,1,3:33,http://ufcstats.com/event-details/4b2390cfaceb91d8,http://ufcstats.com/fight-details/9d4b2767f6630fc9,DEC,False,False,1068.7759073714517,1077.6978732582302,1058.0881482977372,1066.9208945256478
UFC Fight Night: Rodriguez vs. Penn,2017-01-15,Featherweight,Yair Rodriguez,BJ Penn,Yair Rodriguez,KO/TKOPunches,2,0:24,http://ufcstats.com/event-details/46effbd1135423c5,http://ufcstats.com/fight-details/5742025a09190829,KO,False,True,1104.6864110616245,1048.555471780671,1125.0146441115419,1028.2272387307537
UFC Fight Night: Rodriguez vs. Penn,2017-01-15,Lightweight,Joe Lauzon,Marcin Held,Joe Lauzon,S-DEC,3,5:00,http://ufcstats.com/event-details/46effbd1135423c5,http://ufcstats.com/fight-details/00720c46f864fe03,DEC,False,False,1054.9194031160462,983.9377549758215,1070.2812677342663,968.5758903576013
UFC Fight Night: Rodriguez vs. Penn,2017-01-15,Welterweight,Ben Saunders,Court McGee,Ben Saunders,U-DEC,3,5:00,http://ufcstats.com/event-details/46effbd1135423c5,http://ufcstats.com/fight-details/8edb831924d69dd9,DEC,False,False,1053.2197786229867,1048.4732084289865,1073.1799576160251,1028.513029435948
UFC Fight Night: Rodriguez vs. Penn,2017-01-15,Flyweight,Sergio Pettis,John Moraga,Sergio Pettis,U-DEC,3,5:00,http://ufcstats.com/event-details/46effbd1135423c5,http://ufcstats.com/fight-details/7685701c382cd49a,DEC,False,False,1046.1602080453692,1007.2230852159385,1063.7006342628288,989.6826589984789
UFC Fight Night: Rodriguez vs. Penn,2017-01-15,Lightweight,Drakkar Klose,Devin Powell,Drakkar Klose,U-DEC,3,5:00,http://ufcstats.com/event-details/46effbd1135423c5,http://ufcstats.com/fight-details/bbb67c2ac4453d64,DEC,False,False,1000.0,1000.0,1020.0,980.0
UFC Fight Night: Rodriguez vs. Penn,2017-01-15,Light Heavyweight,Joachim Christensen,Bojan Mihajlovic,Joachim Christensen,KO/TKOPunches,3,2:05,http://ufcstats.com/event-details/46effbd1135423c5,http://ufcstats.com/fight-details/ae803440d778a12b,KO,False,False,979.7362418405196,982.2840575226188,1001.8602827452465,960.1600166178919
UFC Fight Night: Rodriguez vs. Penn,2017-01-15,Heavyweight,Aleksei Oleinik,Viktor Pesta,Aleksei Oleinik,SUBEzekiel Choke,1,2:57,http://ufcstats.com/event-details/46effbd1135423c5,http://ufcstats.com/fight-details/1a81573425c585fb,SUB,False,False,1022.5839480635531,958.5660153609649,1038.804875873926,942.3450875505919
UFC Fight Night: Rodriguez vs. Penn,2017-01-15,Lightweight,Anthony Rocco Martin,Alex White,Anthony Rocco Martin,U-DEC,3,5:00,http://ufcstats.com/event-details/46effbd1135423c5,http://ufcstats.com/fight-details/8156479490877d08,DEC,False,False,988.000649663981,994.4995107239857,1008.4185346536146,974.0816257343521
UFC Fight Night: Rodriguez vs. Penn,2017-01-15,Women's Strawweight,Nina Nunes,Jocelyn Jones-Lybarger,Nina Nunes,SUBRear Naked Choke,3,3:39,http://ufcstats.com/event-details/46effbd1135423c5,http://ufcstats.com/fight-details/53c3565ee1d3411a,SUB,False,False,960.1332149793292,962.7122642367297,982.1903787619638,940.6551004540951
UFC Fight Night: Rodriguez vs. Penn,2017-01-15,Heavyweight,Walt Harris,Chase Sherman,Walt Harris,KO/TKOKnee,2,2:41,http://ufcstats.com/event-details/46effbd1135423c5,http://ufcstats.com/fight-details/3f7684492c9df05e,KO,False,False,948.9872467022014,980.0,973.2362193221,955.7510273801014
UFC Fight Night: Rodriguez vs. Penn,2017-01-15,Heavyweight,Cyril Asker,Dmitrii Smoliakov,Cyril Asker,KO/TKOPunches,1,2:41,http://ufcstats.com/event-details/46effbd1135423c5,http://ufcstats.com/fight-details/c1356395d6b055d7,KO,False,False,978.09558325548,976.3514916394145,998.493585049516,955.9534898453785
UFC Fight Night: Rodriguez vs. Penn,2017-01-15,Bantamweight,Augusto Mendes,Frankie Saenz,Augusto Mendes,S-DEC,3,5:00,http://ufcstats.com/event-details/46effbd1135423c5,http://ufcstats.com/fight-details/b60bbec8ec98941b,DEC,False,False,982.4139569465881,1013.9660727197756,1004.7914951461416,991.5885345202221
UFC on FOX: Shevchenko vs. Pena,2017-01-28,Heavyweight,Francis Ngannou,Andrei Arlovski,Francis Ngannou,KO/TKOPunch,1,1:32,http://ufcstats.com/event-details/4512e46543b960ad,http://ufcstats.com/fight-details/a45596cda51a1816,KO,False,False,1076.7869944657755,1094.371993029741,1099.2435317740678,1071.9154557214486
UFC on FOX: Shevchenko vs. Pena,2017-01-28,Featherweight,Jason Knight,Alex Caceres,Jason Knight,SUBRear Naked Choke,2,4:21,http://ufcstats.com/event-details/4512e46543b960ad,http://ufcstats.com/fight-details/43682a646b9b956f,SUB,False,False,1023.5866003382104,1002.8422213870734,1044.028501701824,982.4003200234598
UFC on FOX: Shevchenko vs. Pena,2017-01-28,Women's Bantamweight,Valentina Shevchenko,Julianna Pena,Valentina Shevchenko,SUBArmbar,2,4:29,http://ufcstats.com/event-details/4512e46543b960ad,http://ufcstats.com/fight-details/ab79fe7b35ccc3dc,SUB,False,True,1027.8752831638903,1084.4082276897768,1057.23660609996,1055.0469047537072
UFC on FOX: Shevchenko vs. Pena,2017-01-28,Welterweight,Jorge Masvidal,Donald Cerrone,Jorge Masvidal,KO/TKOPunches,2,1:00,http://ufcstats.com/event-details/4512e46543b960ad,http://ufcstats.com/fight-details/b91756d955e14d2e,KO,False,False,1078.131595930196,1231.8565095346494,1113.0618029530112,1196.9263025118341
UFC on FOX: Shevchenko vs. Pena,2017-01-28,Middleweight,Sam Alvey,Nate Marquardt,Sam Alvey,U-DEC,3,5:00,http://ufcstats.com/event-details/4512e46543b960ad,http://ufcstats.com/fight-details/3c8eb8ad5e98876f,DEC,False,False,1063.3221803068636,1054.3104749330605,1083.13036015417,1034.5022950857542
UFC on FOX: Shevchenko vs. Pena,2017-01-28,Light Heavyweight,Jordan Johnson,Henrique da Silva,Jordan Johnson,U-DEC,3,5:00,http://ufcstats.com/event-details/4512e46543b960ad,http://ufcstats.com/fight-details/1cd0ce0e2312ad52,DEC,False,False,1000.0,1018.3955208915271,1021.4037886439559,996.9917322475712
UFC on FOX: Shevchenko vs. Pena,2017-01-28,Welterweight,Li Jingliang,Bobby Nash,Li Jingliang,KO/TKOPunch,2,4:45,http://ufcstats.com/event-details/4512e46543b960ad,http://ufcstats.com/fight-details/c5865afc31cb6c59,KO,False,False,1010.2370717965681,1000.0,1031.4797459753684,978.7573258211997
UFC on FOX: Shevchenko vs. Pena,2017-01-28,Flyweight,Alexandre Pantoja,Eric Shelton,Alexandre Pantoja,S-DEC,3,5:00,http://ufcstats.com/event-details/4512e46543b960ad,http://ufcstats.com/fight-details/0094d2ed98819f7a,DEC,False,False,1000.0,1000.0,1020.0,980.0
UFC on FOX: Shevchenko vs. Pena,2017-01-28,Light Heavyweight,Marcos Rogerio de Lima,Jeremy Kimball,Marcos Rogerio de Lima,KO/TKOPunches,1,2:27,http://ufcstats.com/event-details/4512e46543b960ad,http://ufcstats.com/fight-details/99373dc33dfbf6e0,KO,False,False,1013.1801648272137,1000.0,1032.8684586733168,980.3117061538968
UFC on FOX: Shevchenko vs. Pena,2017-01-28,Bantamweight,Raphael Assuncao,Aljamain Sterling,Raphael Assuncao,S-DEC,3,5:00,http://ufcstats.com/event-details/4512e46543b960ad,http://ufcstats.com/fight-details/637f561cd731fb44,DEC,False,False,1097.611228812043,1064.440385769739,1115.685945060809,1046.365669520973
UFC on FOX: Shevchenko vs. Pena,2017-01-28,Lightweight,Jason Gonzalez,JC Cottrell,Jason Gonzalez,SUBD'Arce Choke,1,3:54,http://ufcstats.com/event-details/4512e46543b960ad,http://ufcstats.com/fight-details/6eb382e2c51fc4f5,SUB,False,False,977.8677812796881,981.5147124952875,998.6577140127114,960.7247797622642
UFC on FOX: Shevchenko vs. Pena,2017-01-28,Middleweight,Eric Spicely,Alessio Di Chirico,Eric Spicely,SUBTriangle Choke,1,2:14,http://ufcstats.com/event-details/4512e46543b960ad,http://ufcstats.com/fight-details/481aef2d2802ec68,SUB,False,False,1005.6224625423055,1000.1825134123259,1025.8002631401894,980.004712814442
UFC Fight Night: Bermudez vs. The Korean Zombie,2017-02-04,Featherweight,Chan Sung Jung,Dennis Bermudez,Chan Sung Jung,KO/TKOPunch,1,2:29,http://ufcstats.com/event-details/6a8a06b542e1516d,http://ufcstats.com/fight-details/8c220d4c96895a98,KO,False,True,1017.7947641190509,1099.7456316859539,1047.3912230801345,1070.1491727248701
UFC Fight Night: Bermudez vs. The Korean Zombie,2017-02-04,Lightweight,James Vick,Abel Trujillo,James Vick,SUBD'Arce Choke,3,0:49,http://ufcstats.com/event-details/6a8a06b542e1516d,http://ufcstats.com/fight-details/94cecf4bd29793e1,SUB,False,False,1074.086688220652,1078.0449538919434,1096.5867207321955,1055.5449213803997
UFC Fight Night: Bermudez vs. The Korean Zombie,2017-02-04,Light Heavyweight,Volkan Oezdemir,Ovince Saint Preux,Volkan Oezdemir,S-DEC,3,5:00,http://ufcstats.com/event-details/6a8a06b542e1516d,http://ufcstats.com/fight-details/36220644401d85e1,DEC,False,False,1000.0,1050.408807123705,1023.9174591004613,1026.4913480232437
UFC Fight Night: Bermudez vs. The Korean Zombie,2017-02-04,Heavyweight,Marcel Fortuna,Anthony Hamilton,Marcel Fortuna,KO/TKOPunch,1,3:10,http://ufcstats.com/event-details/6a8a06b542e1516d,http://ufcstats.com/fight-details/49e344834626c144,KO,False,False,1000.0,985.9266586587172,1019.5758133998,966.3508452589172
UFC Fight Night: Bermudez vs. The Korean Zombie,2017-02-04,Women's Strawweight,Jessica Andrade,Angela Hill,Jessica Andrade,U-DEC,3,5:00,http://ufcstats.com/event-details/6a8a06b542e1516d,http://ufcstats.com/fight-details/451525a1abe30a91,DEC,False,False,1052.2893109092754,976.7294948383964,1067.4090188880778,961.609786859594
UFC Fight Night: Bermudez vs. The Korean Zombie,2017-02-04,Women's Strawweight,Felice Herrig,Alexa Grasso,Felice Herrig,U-DEC,3,5:00,http://ufcstats.com/event-details/6a8a06b542e1516d,http://ufcstats.com/fight-details/4a2e7e2c8cfdaf5f,DEC,False,False,1020.8726261341952,1020.0405162779861,1040.8830389666618,1000.0301034455194
UFC Fight Night: Bermudez vs. The Korean Zombie,2017-02-04,Featherweight,Chas Skelly,Chris Gruetzemacher,Chas Skelly,SUBRear Naked Choke,2,2:01,http://ufcstats.com/event-details/6a8a06b542e1516d,http://ufcstats.com/fight-details/478221ad98336565,SUB,False,False,1064.14527952821,1020.0,1083.003322262216,1001.1419572659939
UFC Fight Night: Bermudez vs. The Korean Zombie,2017-02-04,Bantamweight,Ricardo Ramos,Michinori Tanaka,Ricardo Ramos,U-DEC,3,5:00,http://ufcstats.com/event-details/6a8a06b542e1516d,http://ufcstats.com/fight-details/66ad9f88f063d2ef,DEC,False,False,1000.0,1000.5660392544473,1020.090918679535,980.4751205749124
UFC Fight Night: Bermudez vs. The Korean Zombie,2017-02-04,Women's Strawweight,Tecia Pennington,Bec Rawlings,Tecia Pennington,U-DEC,3,5:00,http://ufcstats.com/event-details/6a8a06b542e1516d,http://ufcstats.com/fight-details/ebe38ba75cbf2320,DEC,False,False,1034.4673081255366,999.0531250620938,1052.117271134097,981.4031620535333
UFC Fight Night: Bermudez vs. The Korean Zombie,2017-02-04,Welterweight,Alex Morono,Niko Price,Draw,OverturnedPunch,2,5:00,http://ufcstats.com/event-details/6a8a06b542e1516d,http://ufcstats.com/fight-details/48e51d4e7172048e,DEC,False,False,1041.3282194199894,1019.4573736477815,1030.9149372257896,1009.2627999113037
UFC Fight Night: Bermudez vs. The Korean Zombie,2017-02-04,Light Heavyweight,Khalil Rountree Jr.,Daniel Jolly,Khalil Rountree Jr.,KO/TKOKnees,1,0:52,http://ufcstats.com/event-details/6a8a06b542e1516d,http://ufcstats.com/fight-details/f3bb58f485dc2008,KO,False,False,948.759349828107,979.4,971.4366194419646,956.7227303861424
UFC Fight Night: Bermudez vs. The Korean Zombie,2017-02-04,Heavyweight,Adam Milstead,Curtis Blaydes,Draw,Overturned,2,0:59,http://ufcstats.com/event-details/6a8a06b542e1516d,http://ufcstats.com/fight-details/74256b4e8d0b1de6,DEC,False,False,1020.3093715170002,1001.206968508914,1010.1062778018302,991.1948988238248
UFC 208: Holm vs. De Randamie,2017-02-11,Women's Featherweight,Germaine de Randamie,Holly Holm,Germaine de Randamie,U-DEC,5,5:00,http://ufcstats.com/event-details/865aa315ea62c511,http://ufcstats.com/fight-details/252074c8554bf30d,DEC,True,True,1039.0606652500728,1029.5005701884027,1070.9994586689204,997.5617767695551
UFC 208: Holm vs. De Randamie,2017-02-11,Middleweight,Anderson Silva,Derek Brunson,Anderson Silva,U-DEC,3,5:00,http://ufcstats.com/event-details/865aa315ea62c511,http://ufcstats.com/fight-details/d29750cee389a0b9,DEC,False,False,1170.117929772527,1088.708102633572,1185.1642011673964,1073.6618312387027
UFC 208: Holm vs. De Randamie,2017-02-11,Middleweight,Jacare Souza,Tim Boetsch,Jacare Souza,SUBKimura,1,3:41,http://ufcstats.com/event-details/865aa315ea62c511,http://ufcstats.com/fight-details/ced241b99eab5f22,SUB,False,False,1119.2262915213792,1049.2357120287584,1135.3355873558924,1033.1264161942452
UFC 208: Holm vs. De Randamie,2017-02-11,Light Heavyweight,Glover Teixeira,Jared Cannonier,Glover Teixeira,U-DEC,3,5:00,http://ufcstats.com/event-details/865aa315ea62c511,http://ufcstats.com/fight-details/244357514dd89bd6,DEC,False,False,1111.0421653734456,1023.1763086606196,1125.437696012936,1008.7807780211294
UFC 208: Holm vs. De Randamie,2017-02-11,Welterweight,Belal Muhammad,Randy Brown,Belal Muhammad,U-DEC,3,5:00,http://ufcstats.com/event-details/865aa315ea62c511,http://ufcstats.com/fight-details/f680e6ebe3bdfe3e,DEC,False,False,988.045471744223,1041.9657280032584,1011.8714979341169,1018.1397018133646
UFC 208: Holm vs. De Randamie,2017-02-11,Flyweight,Wilson Reis,Yuta Sasaki,Wilson Reis,U-DEC,3,5:00,http://ufcstats.com/event-details/865aa315ea62c511,http://ufcstats.com/fight-details/febea68b205f6273,DEC,False,False,1056.4375597013347,999.0595174972486,1072.6784163677578,982.8186608308256
UFC 208: Holm vs. De Randamie,2017-02-11,Lightweight,Islam Makhachev,Nik Lentz,Islam Makhachev,U-DEC,3,5:00,http://ufcstats.com/event-details/865aa315ea62c511,http://ufcstats.com/fight-details/ddd9e64d97b095f9,DEC,False,False,1027.1013627021593,1087.524747846594,1051.6836857484423,1062.942424800311
UFC 208: Holm vs. De Randamie,2017-02-11,Featherweight,Ricky Glenn,Phillipe Nover,Ricky Glenn,S-DEC,3,5:00,http://ufcstats.com/event-details/865aa315ea62c511,http://ufcstats.com/fight-details/c4174e22cb22622c,DEC,False,False,985.2472459937958,929.2471004108429,1001.3210917195277,913.173254685111
UFC 208: Holm vs. De Randamie,2017-02-11,Lightweight,Dustin Poirier,Jim Miller,Dustin Poirier,M-DEC,3,5:00,http://ufcstats.com/event-details/865aa315ea62c511,http://ufcstats.com/fight-details/8b8f9485214f9e48,DEC,False,False,1114.1389426761282,1115.1848631113478,1134.824567740482,1094.499238046994
UFC 208: Holm vs. De Randamie,2017-02-11,Welterweight,Ryan LaFlare,Roan Carneiro,Ryan LaFlare,U-DEC,3,5:00,http://ufcstats.com/event-details/865aa315ea62c511,http://ufcstats.com/fight-details/1f9ac1648b8e501e,DEC,False,False,1082.5335679462735,1012.4012185682292,1098.0091473751067,996.9256391393959
UFC Fight Night: Lewis vs. Browne,2017-02-19,Middleweight,Elias Theodorou,Cezar Ferreira,Elias Theodorou,U-DEC,3,5:00,http://ufcstats.com/event-details/b4ad3a06ee4d660c,http://ufcstats.com/fight-details/16e28dd989ee1dea,DEC,False,False,1067.3189985152812,1073.7661381246305,1088.051859976316,1053.0332766635956
UFC Fight Night: Lewis vs. Browne,2017-02-19,Heavyweight,Derrick Lewis,Travis Browne,Derrick Lewis,KO/TKOPunch,2,3:12,http://ufcstats.com/event-details/b4ad3a06ee4d660c,http://ufcstats.com/fight-details/ab14dbff9d2ae41a,KO,False,True,1109.365015425042,1071.6000750276828,1130.9849455353265,1049.9801449173983
UFC Fight Night: Lewis vs. Browne,2017-02-19,Middleweight,Johny Hendricks,Hector Lombard,Johny Hendricks,U-DEC,3,5:00,http://ufcstats.com/event-details/b4ad3a06ee4d660c,http://ufcstats.com/fight-details/a5d24caed8afbeef,DEC,False,False,1091.7973072256539,1000.7610915803522,1106.0652643858978,986.4931344201083
UFC Fight Night: Lewis vs. Browne,2017-02-19,Featherweight,Gavin Tucker,Sam Sicilia,Gavin Tucker,U-DEC,3,5:00,http://ufcstats.com/event-details/b4ad3a06ee4d660c,http://ufcstats.com/fight-details/112e6a0ddce893e6,DEC,False,False,1000.0,980.1615735483028,1018.6532938185748,961.5082797297281
UFC Fight Night: Lewis vs. Browne,2017-02-19,Women's Bantamweight,Sara McMann,Gina Mazany,Sara McMann,SUBArm Triangle,1,1:14,http://ufcstats.com/event-details/b4ad3a06ee4d660c,http://ufcstats.com/fight-details/9c256e94c6b584b6,SUB,False,False,1017.6898865147881,1000.0,1037.0689941315318,980.6208923832564
UFC Fight Night: Lewis vs. Browne,2017-02-19,Welterweight,Santiago Ponzinibbio,Nordine Taleb,Santiago Ponzinibbio,U-DEC,3,5:00,http://ufcstats.com/event-details/b4ad3a06ee4d660c,http://ufcstats.com/fight-details/1db121859d2fcda8,DEC,False,False,1064.6434899721821,1057.7065926295586,1084.4054443042235,1037.9446382975173
UFC Fight Night: Lewis vs. Browne,2017-02-19,Women's Strawweight,Randa Markos,Carla Esparza,Randa Markos,S-DEC,3,5:00,http://ufcstats.com/event-details/b4ad3a06ee4d660c,http://ufcstats.com/fight-details/e4c4c54a10e06973,DEC,False,False,980.6326983201742,1021.8827766021809,1003.5689401296077,998.9465347927475
UFC Fight Night: Lewis vs. Browne,2017-02-19,Bantamweight,Aiemann Zahabi,Reginaldo Vieira,Aiemann Zahabi,U-DEC,3,5:00,http://ufcstats.com/event-details/b4ad3a06ee4d660c,http://ufcstats.com/fight-details/ad9ecef413a5b48f,DEC,False,False,1000.0,1011.530889117729,1020.8854922022578,990.6453969154712
UFC Fight Night: Lewis vs. Browne,2017-02-19,Middleweight,Thiago Santos,Jack Marshman,Thiago Santos,KO/TKOKick,2,2:21,http://ufcstats.com/event-details/b4ad3a06ee4d660c,http://ufcstats.com/fight-details/e59aabdfba9d6c45,KO,False,False,1022.2415825156172,1026.7024786775467,1044.673122964702,1004.2709382284618
UFC Fight Night: Lewis vs. Browne,2017-02-19,Middleweight,Gerald Meerschaert,Ryan Janes,Gerald Meerschaert,SUBArmbar,1,1:34,http://ufcstats.com/event-details/b4ad3a06ee4d660c,http://ufcstats.com/fight-details/c1d86f1e6d41cd03,SUB,False,False,1019.2057789944766,1019.2951777534096,1039.878267415822,998.6226893320643
UFC Fight Night: Lewis vs. Browne,2017-02-19,Lightweight,Paul Felder,Alex Ricci,Paul Felder,KO/TKOElbow,1,4:44,http://ufcstats.com/event-details/b4ad3a06ee4d660c,http://ufcstats.com/fight-details/f00ac5af033f44b4,KO,False,False,1030.638984656238,980.0,1047.7542653757812,962.8847192804569
UFC 209: Woodley vs. Thompson 2,2017-03-04,Welterweight,Tyron Woodley,Stephen Thompson,Tyron Woodley,M-DEC,5,5:00,http://ufcstats.com/event-details/20e403a1acfef130,http://ufcstats.com/fight-details/dfc8c5161ea0ccb5,DEC,True,True,1125.6397487642992,1139.928218406771,1160.2415764049517,1105.3263907661185
UFC 209: Woodley vs. Thompson 2,2017-03-04,Lightweight,David Teymur,Lando Vannata,David Teymur,U-DEC,3,5:00,http://ufcstats.com/event-details/20e403a1acfef130,http://ufcstats.com/fight-details/7ac4b9823b1e139b,DEC,False,False,1042.3820981517122,1012.8054298897749,1060.4162003325287,994.7713277089584
UFC 209: Woodley vs. Thompson 2,2017-03-04,Middleweight,Daniel Kelly,Rashad Evans,Daniel Kelly,S-DEC,3,5:00,http://ufcstats.com/event-details/20e403a1acfef130,http://ufcstats.com/fight-details/e3ca9462ad0d7685,DEC,False,False,1074.6680236557186,1111.2268822386327,1098.104492391609,1087.7904135027422
UFC 209: Woodley vs. Thompson 2,2017-03-04,Women's Strawweight,Cynthia Calvillo,Amanda Cooper,Cynthia Calvillo,SUBRear Naked Choke,1,3:19,http://ufcstats.com/event-details/20e403a1acfef130,http://ufcstats.com/fight-details/54f9e3e1fad7a589,SUB,False,False,1000.0,986.9454743464821,1019.5939698546221,967.35150449186
UFC 209: Woodley vs. Thompson 2,2017-03-04,Heavyweight,Alistair Overeem,Mark Hunt,Alistair Overeem,KO/TKOKnees,3,1:44,http://ufcstats.com/event-details/20e403a1acfef130,http://ufcstats.com/fight-details/c79b862be039d9f0,KO,False,False,1079.8485178329117,1053.8870039896271,1100.1968038348637,1033.5387179876752
